;ID1;ID2;ID3;ID4;ID5;ID6;ID7;ID8;ID9;ID10;ID11;ID12;ID13;ID14;ID15;ID16;ID17;ID18;ID19;ID20;ID21;ID22;ID23;ID24;ID25;ID26;ID27;ID28;ID29;ID30;ID31;ID32;ID33;ID34;ID35;ID36;ID37;ID38;ID39;ID40;ID41;ID42;ID43;ID44;ID45;ID46;ID47;ID48;ID49;ID50;ID51;ID52;ID53;ID54;ID55;ID56;ID57;ID58;ID59;ID60;ID61;ID62;ID63;ID64;ID65;ID66;ID67;ID68;ID69;ID70;ID71;ID72;ID73;ID74;ID75;ID76;ID77;ID78;ID79;ID80;ID81;ID82;ID83;ID84;ID85;ID86;ID87;ID88;ID89;ID90;ID91;ID92;ID93;ID94;ID95;ID96;ID97;ID98;ID99;ID100;ID101;ID102;ID103;ID104;ID105;ID106;ID107;ID108;ID109;ID110;ID111;ID112;ID113;ID114;ID115;ID116;ID117;ID118;ID119;ID120;ID121;ID122;ID123;ID124;ID125;ID126;ID127;ID128;ID129;ID130;ID131;ID132;ID133;ID134;ID135;ID136;ID137;ID138;ID139;ID140;ID141;ID142;ID143;ID144;ID145;ID146;ID147;ID148;ID149;ID150;ID151;ID152;ID153;ID154;ID155;ID156;ID157;ID158;ID159;ID160;ID161;ID162;ID163;ID164;ID165;ID166;ID167;ID168;ID169;ID170;ID171;ID172;ID173;ID174;ID175;ID176;ID177;ID178;ID179;ID180;ID181;ID182;ID183;ID184;ID185;ID186;ID187;ID188;ID189;ID190;ID191;ID192;ID193;ID194;ID195;ID196;ID197;ID198;ID199;ID200;ID201;ID202;ID203;ID204;ID205;ID206;ID207;ID208;ID209;ID210;ID211;ID212;ID213;ID214;ID215;ID216;ID217;ID218;ID219;ID220;ID221;ID222;ID223;ID224;ID225;ID226;ID227;ID228;ID229;ID230;ID231;ID232;ID233;ID234;ID235;ID236;ID237;ID238;ID239;ID240;ID241;ID242;ID243;ID244;ID245;ID246
ID113;1.412259;1.412472;1.412329;1.412052;1.412374;1.412372;1.412432;1.412258;1.412278;1.412166;1.412360;1.411915;1.412643;1.411913;1.412588;1.411885;1.412249;1.412515;1.412447;1.412438;1.412065;1.412462;1.412615;1.412095;1.412211;1.412234;1.412442;1.411938;1.412224;1.412462;1.412715;1.412952;1.412661;1.412756;1.412555;1.412889;1.412820;1.412779;1.412430;1.410331;1.410883;1.411196;1.411145;1.411464;1.410918;1.410173;1.411035;1.410905;1.409301;1.409318;1.409038;1.409443;1.409447;1.409531;1.409518;1.409933;1.410164;1.409733;1.409659;1.409590;1.410206;1.410165;1.410055;1.410128;1.410463;1.412044;1.412380;1.411998;1.412227;1.412108;1.412251;1.412359;1.412296;1.412115;1.412048;1.408837;1.408882;1.409632;1.408892;1.409049;1.408802;1.408859;1.408848;1.408781;1.408878;1.410574;1.409742;1.411202;1.409499;1.410649;1.410845;1.410506;1.410954;1.407500;1.407800;1.407415;1.407443;1.407300;1.407506;1.407740;1.407384;1.407747;1.407574;1.412538;1.412290;1.411189;1.412066;1.412072;1.410779;1.411762;1.411299;1.401873;0.000000;1.403335;1.406922;1.407899;1.408011;1.407033;1.406368;1.403762;1.403416;1.412274;1.412261;1.411700;1.412501;1.412095;1.411890;1.412233;1.412163;1.412382;1.412361;1.411904;1.412376;1.412240;1.412210;1.412227;1.411648;1.411991;1.412274;1.410525;1.412372;1.412226;1.412268;1.412516;1.412234;1.412226;1.412662;1.412309;1.412291;1.412290;1.412296;1.411911;1.412008;1.411913;1.411689;1.412122;1.411851;1.411704;1.412056;1.411909;1.411890;1.410492;1.410168;1.411058;1.410510;1.410299;1.410007;1.409930;1.409910;1.410546;1.409960;1.409178;1.409217;1.409468;1.408655;1.408750;1.409325;1.406643;1.408680;1.407700;1.408537;1.411579;1.412078;1.411973;1.411775;1.412202;1.411648;1.412071;1.412320;1.412348;1.412464;1.409961;1.409256;1.409286;1.409818;1.409501;1.409767;1.409460;1.409084;1.409942;1.409717;1.412545;1.412140;1.412010;1.412278;1.412026;1.412228;1.412109;1.412265;1.412312;1.412257;1.412381;1.412021;1.411827;1.412119;1.412271;1.411833;1.412375;1.412493;1.412686;1.412092;1.412268;1.412522;1.411945;1.412006;1.412199;1.412060;1.412494;1.412435;1.411987;1.411933;1.410156;1.410005;1.409772;1.409783;1.409716;1.410628;1.410776;1.410093;1.409995;1.410503;1.412198;1.412413;1.412431;1.412074;1.412189
ID114;1.412217;1.412411;1.412282;1.411988;1.412322;1.412322;1.412370;1.412223;1.412219;1.412111;1.412273;1.411868;1.412601;1.411840;1.412530;1.411832;1.412185;1.412474;1.412456;1.412399;1.411972;1.412434;1.412543;1.412048;1.412135;1.412170;1.412416;1.411838;1.412162;1.412426;1.412722;1.412960;1.412666;1.412701;1.412538;1.412866;1.412786;1.412749;1.412393;1.410138;1.410738;1.411063;1.411001;1.411379;1.410735;1.409945;1.410858;1.410697;1.409062;1.409065;1.408594;1.409197;1.409173;1.409308;1.409299;1.409572;1.409860;1.409406;1.409198;1.409271;1.409860;1.409838;1.409680;1.409811;1.410188;1.411994;1.412323;1.411952;1.412181;1.412006;1.412216;1.412297;1.412232;1.412047;1.411968;1.408670;1.408617;1.409365;1.408533;1.408750;1.408487;1.408337;1.408514;1.408535;1.408473;1.410319;1.409391;1.411014;1.409248;1.410488;1.410653;1.410293;1.410789;1.407035;1.407565;1.407417;1.407259;1.406923;1.407100;1.407398;1.407424;1.407486;1.407446;1.412496;1.412282;1.411110;1.412038;1.412041;1.410648;1.411757;1.411269;1.404662;1.403335;0.000000;1.406709;1.407494;1.407419;1.406536;1.406259;1.405686;1.405284;1.412202;1.412211;1.411584;1.412429;1.412028;1.411779;1.412133;1.412073;1.412320;1.412236;1.411899;1.412322;1.412216;1.412148;1.412237;1.411572;1.411935;1.412278;1.410256;1.412335;1.412187;1.412211;1.412447;1.412167;1.412201;1.412564;1.412284;1.412219;1.412223;1.412265;1.411853;1.411953;1.411835;1.411583;1.412064;1.411762;1.411601;1.411997;1.411818;1.411847;1.410313;1.410035;1.410945;1.410401;1.410142;1.409816;1.409730;1.409709;1.410328;1.409636;1.408833;1.409009;1.409309;1.408227;1.408520;1.409110;1.405802;1.408163;1.407056;1.407867;1.411459;1.411990;1.411883;1.411696;1.412131;1.411548;1.411963;1.412217;1.412274;1.412405;1.409861;1.409049;1.409058;1.409606;1.409248;1.409670;1.409291;1.408822;1.409802;1.409565;1.412488;1.412075;1.411976;1.412231;1.411971;1.412157;1.411985;1.412189;1.412265;1.412199;1.412314;1.411991;1.411856;1.412090;1.412223;1.411783;1.412328;1.412437;1.412661;1.412049;1.412199;1.412448;1.411856;1.411966;1.412147;1.411964;1.412436;1.412393;1.411913;1.411850;1.409923;1.409811;1.409474;1.409492;1.409443;1.410398;1.410541;1.409846;1.409763;1.410353;1.412149;1.412378;1.412384;1.412032;1.412137
ID115;1.412141;1.412345;1.412197;1.411889;1.412226;1.412252;1.412287;1.412110;1.412112;1.412004;1.412163;1.411745;1.412516;1.411725;1.412472;1.411668;1.412104;1.412402;1.412359;1.412294;1.411828;1.412312;1.412472;1.411885;1.411996;1.412042;1.412293;1.411721;1.412046;1.412279;1.412622;1.412849;1.412543;1.412595;1.412434;1.412776;1.412688;1.412650;1.412250;1.410026;1.410596;1.410897;1.410910;1.411213;1.410642;1.409820;1.410670;1.410604;1.408899;1.408550;1.408239;1.409021;1.408963;1.409124;1.409006;1.409373;1.409693;1.409279;1.408962;1.409081;1.409766;1.409846;1.409633;1.409695;1.410165;1.411860;1.412220;1.411784;1.412032;1.411910;1.412099;1.412184;1.412097;1.411909;1.411841;1.408261;1.408324;1.409033;1.408082;1.408424;1.408017;1.408004;1.408174;1.407965;1.408119;1.410193;1.409284;1.410920;1.409121;1.410418;1.410584;1.410227;1.410753;1.405707;1.406305;1.405963;1.405729;1.405472;1.405923;1.405998;1.405833;1.406425;1.405930;1.412372;1.412136;1.410887;1.411918;1.411893;1.410386;1.411593;1.411095;1.406491;1.406922;1.406709;0.000000;1.406473;1.406463;1.406021;1.405917;1.406536;1.407154;1.412068;1.412083;1.411490;1.412318;1.411934;1.411674;1.411989;1.411963;1.412232;1.412150;1.411690;1.412233;1.412050;1.412018;1.412125;1.411424;1.411770;1.412115;1.409895;1.412190;1.412051;1.412117;1.412328;1.412031;1.412100;1.412456;1.412153;1.412104;1.412101;1.412157;1.411724;1.411842;1.411741;1.411469;1.411982;1.411627;1.411468;1.411879;1.411698;1.411739;1.410046;1.409720;1.410732;1.410006;1.409870;1.409438;1.409437;1.409392;1.410106;1.409320;1.408655;1.408534;1.408924;1.407828;1.408021;1.408878;1.405106;1.407782;1.406338;1.407568;1.411368;1.411902;1.411793;1.411602;1.412031;1.411463;1.411882;1.412127;1.412198;1.412313;1.409551;1.408553;1.408723;1.409328;1.408981;1.409355;1.408928;1.408575;1.409501;1.409233;1.412440;1.411972;1.411841;1.412109;1.411805;1.412058;1.411902;1.412082;1.412113;1.412087;1.412214;1.411859;1.411699;1.411931;1.412144;1.411631;1.412223;1.412342;1.412538;1.411971;1.412089;1.412382;1.411786;1.411869;1.412054;1.411834;1.412355;1.412318;1.411741;1.411708;1.409844;1.409705;1.409268;1.409324;1.409264;1.410631;1.410465;1.409720;1.409651;1.410392;1.412014;1.412250;1.412271;1.411923;1.411996
ID116;1.412141;1.412318;1.412176;1.411905;1.412185;1.412237;1.412261;1.412109;1.412152;1.411989;1.412175;1.411775;1.412585;1.411803;1.412508;1.411762;1.412206;1.412518;1.412446;1.412299;1.411812;1.412287;1.412484;1.411925;1.411993;1.412084;1.412304;1.411700;1.411998;1.412311;1.412641;1.412849;1.412564;1.412582;1.412478;1.412802;1.412719;1.412709;1.412314;1.410181;1.410664;1.411075;1.411062;1.411343;1.410747;1.409578;1.410759;1.410596;1.408562;1.408299;1.407909;1.408638;1.408836;1.408864;1.408715;1.409266;1.409667;1.409373;1.409061;1.408890;1.409686;1.409703;1.409441;1.409502;1.409892;1.411851;1.412237;1.411814;1.412018;1.411933;1.412132;1.412204;1.412099;1.411959;1.411870;1.408431;1.407945;1.409201;1.408028;1.407894;1.407682;1.407787;1.407683;1.407876;1.407846;1.410079;1.408684;1.410878;1.408361;1.410167;1.410407;1.409901;1.410620;1.405985;1.406341;1.406492;1.406166;1.405683;1.406023;1.406107;1.405871;1.406206;1.406009;1.412401;1.412223;1.411013;1.412012;1.411994;1.410484;1.411709;1.411234;1.407383;1.407899;1.407494;1.406473;0.000000;1.405802;1.406594;1.406885;1.407494;1.408052;1.412106;1.412063;1.411488;1.412309;1.411884;1.411720;1.411977;1.411976;1.412190;1.412133;1.411892;1.412286;1.412145;1.412134;1.412267;1.411641;1.411812;1.412170;1.409691;1.412277;1.412023;1.412179;1.412280;1.412063;1.412119;1.412474;1.412206;1.412172;1.412174;1.412193;1.411744;1.411860;1.411770;1.411577;1.412006;1.411681;1.411546;1.411920;1.411755;1.411750;1.410380;1.410096;1.410969;1.410465;1.410256;1.409795;1.409730;1.409776;1.410423;1.409689;1.408689;1.408937;1.409314;1.407794;1.408146;1.409203;1.404735;1.407866;1.406505;1.407663;1.411412;1.411915;1.411817;1.411623;1.412008;1.411522;1.411890;1.412126;1.412153;1.412307;1.409752;1.408041;1.408525;1.409226;1.408631;1.409413;1.409148;1.408577;1.409711;1.409443;1.412437;1.412004;1.411944;1.412084;1.411824;1.412110;1.411941;1.412100;1.412171;1.412125;1.412309;1.411944;1.412010;1.412015;1.412213;1.411797;1.412236;1.412368;1.412588;1.412054;1.412083;1.412374;1.411791;1.411930;1.412087;1.411860;1.412313;1.412336;1.411784;1.411647;1.409493;1.409083;1.408679;1.409156;1.408906;1.410755;1.410422;1.409397;1.409031;1.410138;1.412078;1.412290;1.412303;1.411943;1.412033
ID117;1.412257;1.412459;1.412326;1.412050;1.412386;1.412361;1.412416;1.412271;1.412317;1.412198;1.412400;1.412022;1.412745;1.411949;1.412655;1.411969;1.412339;1.412635;1.412587;1.412493;1.412063;1.412493;1.412610;1.412118;1.412205;1.412260;1.412474;1.411951;1.412228;1.412473;1.412783;1.412991;1.412731;1.412743;1.412626;1.412919;1.412856;1.412828;1.412503;1.410324;1.410814;1.411239;1.411214;1.411526;1.410860;1.409505;1.410880;1.410727;1.408266;1.407624;1.407185;1.408259;1.408668;1.408649;1.408396;1.409186;1.409738;1.409507;1.409240;1.408783;1.409758;1.409772;1.409329;1.409390;1.409858;1.412113;1.412432;1.412037;1.412246;1.412149;1.412325;1.412395;1.412316;1.412159;1.412079;1.408198;1.407466;1.409200;1.407866;1.407387;1.407419;1.407463;1.407341;1.407817;1.407420;1.410204;1.408542;1.411009;1.408130;1.410213;1.410448;1.409997;1.410544;1.405627;1.406016;1.406552;1.406051;1.405603;1.405347;1.406068;1.405937;1.405719;1.405643;1.412583;1.412381;1.411149;1.412163;1.412156;1.410562;1.411912;1.411400;1.406989;1.408011;1.407419;1.406463;1.405802;0.000000;1.406232;1.406336;1.407214;1.407735;1.412294;1.412258;1.411672;1.412466;1.412091;1.411856;1.412228;1.412176;1.412383;1.412364;1.412058;1.412418;1.412309;1.412272;1.412381;1.411731;1.412036;1.412356;1.410311;1.412440;1.412245;1.412331;1.412497;1.412230;1.412284;1.412646;1.412383;1.412327;1.412356;1.412368;1.411891;1.411970;1.411888;1.411720;1.412128;1.411804;1.411702;1.412026;1.411880;1.411848;1.410627;1.410315;1.411112;1.410720;1.410326;1.410146;1.409840;1.409967;1.410627;1.409945;1.408636;1.408979;1.409425;1.407734;1.408559;1.409213;1.405250;1.407801;1.406863;1.407521;1.411568;1.412086;1.411979;1.411814;1.412196;1.411682;1.412052;1.412311;1.412320;1.412493;1.409877;1.407544;1.408053;1.408962;1.408220;1.409296;1.409020;1.408211;1.409817;1.409436;1.412593;1.412187;1.412102;1.412291;1.412030;1.412247;1.412107;1.412277;1.412319;1.412304;1.412418;1.412093;1.412162;1.412189;1.412321;1.411956;1.412404;1.412503;1.412715;1.412155;1.412273;1.412528;1.411960;1.412035;1.412251;1.412070;1.412476;1.412476;1.411971;1.411924;1.409323;1.408829;1.408208;1.409014;1.408762;1.410808;1.410452;1.409161;1.408752;1.410005;1.412252;1.412471;1.412498;1.412133;1.412245
ID118;1.412184;1.412386;1.412261;1.411958;1.412262;1.412285;1.412376;1.412168;1.412196;1.412115;1.412270;1.411899;1.412618;1.411869;1.412544;1.411853;1.412249;1.412495;1.412469;1.412382;1.411935;1.412399;1.412552;1.412027;1.412118;1.412166;1.412400;1.411824;1.412116;1.412392;1.412726;1.412933;1.412652;1.412654;1.412542;1.412874;1.412812;1.412738;1.412421;1.410078;1.410616;1.410991;1.410966;1.411333;1.410705;1.409771;1.410745;1.410620;1.408960;1.408393;1.408040;1.408942;1.409062;1.409182;1.409146;1.409359;1.409692;1.409349;1.409095;1.409041;1.409840;1.409806;1.409580;1.409648;1.410108;1.411988;1.412320;1.411917;1.412117;1.412010;1.412203;1.412272;1.412177;1.412038;1.411954;1.408352;1.408339;1.409221;1.408271;1.408487;1.408164;1.407998;1.408316;1.408297;1.408294;1.410230;1.409088;1.410991;1.409073;1.410301;1.410575;1.410117;1.410702;1.406238;1.406804;1.406804;1.406448;1.405802;1.406043;1.406375;1.406654;1.406613;1.406581;1.412505;1.412300;1.411092;1.412024;1.412085;1.410617;1.411783;1.411255;1.405973;1.407033;1.406536;1.406021;1.406594;1.406232;0.000000;1.404881;1.405698;1.406106;1.412197;1.412158;1.411530;1.412387;1.411955;1.411730;1.412098;1.412062;1.412308;1.412217;1.411907;1.412311;1.412161;1.412158;1.412263;1.411522;1.411871;1.412256;1.409957;1.412316;1.412094;1.412252;1.412378;1.412130;1.412186;1.412554;1.412275;1.412211;1.412260;1.412264;1.411821;1.411868;1.411768;1.411556;1.412018;1.411702;1.411554;1.411964;1.411795;1.411794;1.410317;1.409965;1.410875;1.410387;1.410068;1.409750;1.409599;1.409634;1.410308;1.409556;1.408838;1.408999;1.409222;1.408023;1.408318;1.409074;1.405141;1.408032;1.406674;1.407643;1.411442;1.411952;1.411843;1.411670;1.412093;1.411499;1.411942;1.412184;1.412247;1.412408;1.409864;1.408304;1.408721;1.409343;1.408867;1.409499;1.409152;1.408475;1.409739;1.409451;1.412479;1.412027;1.411947;1.412167;1.411898;1.412127;1.411976;1.412167;1.412234;1.412200;1.412327;1.411993;1.411942;1.412054;1.412236;1.411843;1.412310;1.412441;1.412644;1.412068;1.412146;1.412417;1.411800;1.411941;1.412123;1.411951;1.412392;1.412390;1.411856;1.411781;1.409789;1.409576;1.409169;1.409325;1.409289;1.410578;1.410463;1.409656;1.409584;1.410312;1.412122;1.412383;1.412403;1.412036;1.412127
ID119;1.412350;1.412547;1.412398;1.412091;1.412481;1.412441;1.412522;1.412361;1.412362;1.412266;1.412443;1.412091;1.412753;1.411975;1.412660;1.412052;1.412328;1.412626;1.412575;1.412574;1.412234;1.412540;1.412707;1.412219;1.412342;1.412394;1.412560;1.412063;1.412361;1.412570;1.412849;1.413036;1.412767;1.412785;1.412670;1.412950;1.412916;1.412890;1.412567;1.410249;1.410799;1.411184;1.411088;1.411500;1.410892;1.409853;1.410932;1.410761;1.408928;1.408691;1.408063;1.409002;1.409174;1.409275;1.409302;1.409375;1.409687;1.409362;1.409006;1.409000;1.409827;1.409782;1.409556;1.409753;1.410150;1.412205;1.412512;1.412132;1.412361;1.412250;1.412410;1.412498;1.412426;1.412243;1.412215;1.408541;1.408456;1.409396;1.408602;1.408615;1.408362;1.407963;1.408495;1.408567;1.408469;1.410472;1.409459;1.411104;1.409175;1.410528;1.410757;1.410307;1.410754;1.405939;1.406859;1.406580;1.406257;1.405274;1.406371;1.406485;1.406846;1.407149;1.406898;1.412638;1.412419;1.411258;1.412151;1.412238;1.410704;1.411920;1.411366;1.404613;1.406368;1.406259;1.405917;1.406885;1.406336;1.404881;0.000000;1.403965;1.403583;1.412388;1.412362;1.411739;1.412585;1.412169;1.411927;1.412385;1.412270;1.412468;1.412407;1.412076;1.412461;1.412355;1.412286;1.412387;1.411699;1.412084;1.412399;1.410549;1.412399;1.412277;1.412371;1.412556;1.412293;1.412353;1.412709;1.412427;1.412381;1.412395;1.412411;1.411923;1.412016;1.411922;1.411685;1.412165;1.411840;1.411678;1.412080;1.411894;1.411917;1.410510;1.410169;1.411006;1.410676;1.410091;1.410066;1.409812;1.409838;1.410527;1.409830;1.408890;1.409081;1.409330;1.408135;1.408675;1.409151;1.405680;1.407963;1.406875;1.407604;1.411611;1.412130;1.412068;1.411907;1.412299;1.411685;1.412165;1.412387;1.412429;1.412570;1.409987;1.408966;1.408873;1.409691;1.409253;1.409606;1.409416;1.408525;1.409917;1.409616;1.412650;1.412222;1.412097;1.412394;1.412114;1.412290;1.412147;1.412335;1.412380;1.412377;1.412415;1.412106;1.412080;1.412298;1.412338;1.412040;1.412490;1.412514;1.412761;1.412182;1.412372;1.412631;1.412019;1.412065;1.412280;1.412156;1.412596;1.412550;1.412033;1.412053;1.409888;1.409729;1.409293;1.409499;1.409395;1.410694;1.410559;1.409811;1.409679;1.410342;1.412338;1.412564;1.412541;1.412211;1.412347
ID120;1.412253;1.412426;1.412297;1.412024;1.412424;1.412322;1.412427;1.412252;1.412258;1.412166;1.412371;1.411967;1.412719;1.411900;1.412601;1.411948;1.412259;1.412567;1.412508;1.412489;1.412109;1.412446;1.412626;1.412170;1.412225;1.412287;1.412481;1.411962;1.412250;1.412487;1.412765;1.412985;1.412713;1.412730;1.412601;1.412912;1.412861;1.412794;1.412454;1.410212;1.410774;1.411119;1.411059;1.411442;1.410807;1.409929;1.410897;1.410668;1.409044;1.408943;1.408391;1.409147;1.409234;1.409326;1.409389;1.409518;1.409817;1.409438;1.409217;1.409230;1.409840;1.409860;1.409675;1.409801;1.410174;1.412061;1.412410;1.412020;1.412274;1.412151;1.412314;1.412405;1.412308;1.412149;1.412109;1.408706;1.408577;1.409380;1.408830;1.408863;1.408636;1.408344;1.408657;1.408830;1.408609;1.410417;1.409505;1.411108;1.409284;1.410500;1.410716;1.410327;1.410811;1.406915;1.407441;1.407104;1.407050;1.406433;1.407035;1.407245;1.407390;1.407571;1.407293;1.412572;1.412322;1.411167;1.412077;1.412147;1.410682;1.411806;1.411339;1.402506;1.403762;1.405686;1.406536;1.407494;1.407214;1.405698;1.403965;0.000000;1.401362;1.412299;1.412270;1.411629;1.412494;1.412057;1.411812;1.412243;1.412169;1.412364;1.412336;1.411973;1.412407;1.412246;1.412191;1.412326;1.411615;1.412017;1.412292;1.410519;1.412332;1.412215;1.412286;1.412506;1.412213;1.412248;1.412616;1.412340;1.412292;1.412310;1.412327;1.411806;1.411935;1.411840;1.411623;1.412050;1.411756;1.411583;1.412007;1.411818;1.411858;1.410501;1.410160;1.411005;1.410579;1.410122;1.409985;1.409800;1.409828;1.410525;1.409810;1.408965;1.409134;1.409389;1.408414;1.408680;1.409179;1.406144;1.408322;1.407324;1.408031;1.411538;1.412025;1.411940;1.411783;1.412213;1.411615;1.412054;1.412309;1.412356;1.412481;1.409962;1.409119;1.409044;1.409704;1.409321;1.409701;1.409442;1.408679;1.409964;1.409683;1.412558;1.412112;1.412020;1.412284;1.412016;1.412212;1.412087;1.412241;1.412306;1.412272;1.412369;1.412021;1.412026;1.412187;1.412285;1.411939;1.412411;1.412458;1.412683;1.412099;1.412282;1.412560;1.411911;1.412021;1.412220;1.412068;1.412495;1.412457;1.411970;1.411962;1.409916;1.409809;1.409404;1.409551;1.409520;1.410593;1.410579;1.409881;1.409748;1.410397;1.412238;1.412494;1.412466;1.412093;1.412236
ID121;1.412230;1.412439;1.412284;1.411978;1.412427;1.412339;1.412372;1.412250;1.412301;1.412197;1.412372;1.411986;1.412735;1.411819;1.412611;1.411905;1.412245;1.412538;1.412499;1.412506;1.412177;1.412482;1.412632;1.412180;1.412291;1.412335;1.412481;1.411974;1.412318;1.412500;1.412785;1.412984;1.412698;1.412744;1.412628;1.412918;1.412869;1.412848;1.412461;1.410023;1.410647;1.411016;1.410900;1.411390;1.410671;1.409739;1.410816;1.410559;1.408735;1.409021;1.408384;1.408938;1.409070;1.409084;1.409273;1.409426;1.409756;1.409375;1.409121;1.409107;1.409755;1.409809;1.409592;1.409795;1.410069;1.412106;1.412440;1.412066;1.412307;1.412170;1.412353;1.412451;1.412395;1.412214;1.412178;1.408577;1.408715;1.409514;1.409040;1.409133;1.408790;1.408560;1.408906;1.409095;1.408810;1.410339;1.409402;1.410958;1.409057;1.410433;1.410606;1.410163;1.410630;1.407413;1.407708;1.407248;1.407576;1.406708;1.407521;1.407660;1.408069;1.408035;1.407916;1.412584;1.412354;1.411113;1.412045;1.412150;1.410610;1.411792;1.411233;1.401685;1.403416;1.405284;1.407154;1.408052;1.407735;1.406106;1.403583;1.401362;0.000000;1.412330;1.412295;1.411619;1.412523;1.412073;1.411811;1.412306;1.412185;1.412408;1.412351;1.411995;1.412390;1.412266;1.412220;1.412336;1.411507;1.412006;1.412303;1.410506;1.412346;1.412207;1.412265;1.412523;1.412220;1.412266;1.412667;1.412336;1.412251;1.412328;1.412319;1.411807;1.411900;1.411767;1.411514;1.412038;1.411692;1.411534;1.411949;1.411732;1.411802;1.410429;1.410072;1.410929;1.410556;1.409977;1.409936;1.409702;1.409754;1.410386;1.409679;1.408721;1.409100;1.409275;1.408497;1.408571;1.408991;1.406225;1.408478;1.407373;1.408090;1.411471;1.412028;1.411966;1.411774;1.412216;1.411561;1.412061;1.412331;1.412355;1.412518;1.409887;1.409385;1.408958;1.409731;1.409250;1.409540;1.409339;1.408451;1.409818;1.409527;1.412583;1.412123;1.411968;1.412322;1.412008;1.412218;1.412068;1.412240;1.412293;1.412284;1.412372;1.411987;1.411976;1.412206;1.412236;1.411927;1.412404;1.412452;1.412691;1.412059;1.412319;1.412580;1.411874;1.411926;1.412152;1.412045;1.412513;1.412484;1.411944;1.412001;1.409689;1.409578;1.409226;1.409359;1.409287;1.410518;1.410371;1.409693;1.409609;1.410217;1.412256;1.412511;1.412482;1.412110;1.412296
ID122;1.411921;1.411763;1.411883;1.411786;1.411239;1.411786;1.411726;1.411594;1.411066;1.410979;1.412427;1.411748;1.412754;1.412140;1.412719;1.411629;1.412293;1.412952;1.412493;1.410836;1.410598;1.411032;1.411166;1.410158;1.410333;1.410785;1.411021;1.410771;1.410444;1.411108;1.411557;1.411714;1.411354;1.412166;1.411343;1.411826;1.411542;1.411558;1.411704;1.411852;1.412045;1.411680;1.411602;1.411371;1.411672;1.412234;1.411878;1.411950;1.412183;1.412422;1.412379;1.412370;1.412185;1.412209;1.412270;1.412408;1.412311;1.412007;1.412101;1.412392;1.412352;1.412349;1.412506;1.412381;1.412410;1.410282;1.410644;1.410645;1.410465;1.410596;1.410221;1.410780;1.410123;1.410661;1.410515;1.412400;1.412461;1.411974;1.412283;1.412435;1.412411;1.412470;1.412322;1.412328;1.412360;1.411825;1.412181;1.412160;1.412324;1.412176;1.412201;1.412168;1.412625;1.412238;1.412174;1.412155;1.412099;1.412163;1.412268;1.412153;1.412172;1.412248;1.412217;1.411246;1.411359;1.411917;1.411853;1.411415;1.412040;1.411527;1.411652;1.412303;1.412274;1.412202;1.412068;1.412106;1.412294;1.412197;1.412388;1.412299;1.412330;0.000000;1.410983;1.411875;1.411198;1.411776;1.411859;1.410218;1.411011;1.411392;1.411371;1.410399;1.411687;1.410945;1.411790;1.411526;1.412118;1.411466;1.411496;1.409494;1.411801;1.411658;1.411516;1.411502;1.411429;1.411359;1.411469;1.411185;1.411633;1.411340;1.411350;1.412248;1.412180;1.412257;1.412193;1.412275;1.412328;1.412050;1.412405;1.412296;1.412300;1.411726;1.411855;1.411767;1.411594;1.412210;1.411841;1.411934;1.411941;1.411919;1.411762;1.412176;1.412082;1.412148;1.412258;1.410897;1.412115;1.409826;1.412420;1.411160;1.412501;1.411636;1.411838;1.411479;1.411492;1.411234;1.412057;1.411467;1.411419;1.411433;1.411055;1.412081;1.412425;1.412360;1.412363;1.412262;1.412261;1.412228;1.412241;1.412176;1.412229;1.411592;1.411449;1.411744;1.411401;1.411299;1.411484;1.411572;1.411794;1.411616;1.411393;1.412171;1.411921;1.412910;1.411426;1.412332;1.411597;1.411804;1.412054;1.411973;1.412150;1.411027;1.411573;1.412293;1.411501;1.411589;1.411239;1.411328;1.411707;1.411654;1.410193;1.412398;1.412314;1.412392;1.412237;1.412119;1.412338;1.412115;1.412306;1.412281;1.412562;1.410858;1.410851;1.411062;1.411246;1.410285
